"url","id","label_it","level.@type","level.@value","parent"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.1.4","3.1.4","Tecnici della conduzione di impianti produttivi in continuo e dell'esercizio di reti idriche ed energetiche","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.1.5","3.1.5","Tecnici della gestione dei processi produttivi di beni e servizi","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.1.6","3.1.6","Tecnici del trasporto aereo, navale e ferroviario","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.1.7","3.1.7","Tecnici di apparecchiature ottiche e audio-video","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.1.8","3.1.8","Tecnici della sicurezza e della protezione ambientale","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.2.1","3.2.1","Tecnici della salute","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.2.2","3.2.2","Tecnici nelle scienze della vita","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.3.1","3.3.1","Tecnici dell'organizzazione e dell'amministrazione delle attività produttive","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.3"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.3.2","3.3.2","Tecnici delle attività finanziarie ed assicurative","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.3"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.3.3","3.3.3","Tecnici dei rapporti con i mercati","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.3"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.3.4","3.3.4","Tecnici della distribuzione commerciale e professioni assimilate","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.3"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.4.1","3.4.1","Professioni tecniche delle attività turistiche, ricettive ed assimilate","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.4.2","3.4.2","Insegnanti nella formazione professionale, istruttori, allenatori, atleti e professioni assimilate","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.4.3","3.4.3","Tecnici dei servizi ricreativi","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.4"
