"url","id","label_it","level.@type","level.@value"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z137","Z137","ARMENIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z138","Z138","UCRAINA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z139","Z139","BIELORUSSIA=RUSSIA BIANCA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z140","Z140","MOLDAVIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z141","Z141","AZERBAIGIAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z142","Z142","KIRGHIZISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z143","Z143","UZBEKISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z144","Z144","ESTONIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z145","Z145","LETTONIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z146","Z146","LITUANIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z147","Z147","TAGIKISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z148","Z148","MACEDONIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z149","Z149","CROAZIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z150","Z150","SLOVENIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z151","Z151","TURKEMENISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z152","Z152","KAZAKISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
