"url","id","label_it","level.@type","level.@value"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/RespUffLoc2","RespUffLoc2","Responsabile ufficio locale","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/RespUffLocCaf","RespUffLocCaf","Responsabile ufficio locale CAF imprese","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/RespffLocaleSubDeleg","RespffLocaleSubDeleg","Subdelegato responsabile ufficio locale","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/Socio_STP_AgrForest","Socio_STP_AgrForest","Socio STP Albo: Dottori agronomi e dottori forestali","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/Socio_STP_Agrotecnic","Socio_STP_Agrotecnic","Socio STP Albo: Agrotecnici e Agrotecnici Laureati","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/Socio_STP_CommEspCon","Socio_STP_CommEspCon","Socio STP Albo: Commercialisti ed esperti contabili","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/Socio_STP_ConsLav","Socio_STP_ConsLav","Socio STP Albo: Consulenti del lavoro","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/SubDelUffCAF","SubDelUffCAF","Subdelegato ufficio CAF imprese","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/TitAzienda","TitAzienda","TitAzienda","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/TitAziendaDel","TitAziendaDel","TitAziendaDel","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/subDelAvvocati","subDelAvvocati","Delegati Avvocati","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/subDelConsLav","subDelConsLav","Subdelegati consulenti del lavoro","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc6_pdda1/tipo_richiedente_pdda1/concetto/subDelConsuLav","subDelConsuLav","Consulente del Lavoro Subdelegato","http://www.w3.org/2001/XMLSchema#integer","1"
